Unnamed: 0,Unnamed: 0.1,488_only_foci,488_overlap_foci,488_total_foci,561_only_foci,561_overlap_foci,561_total_foci,cell,filename,flagged_oof,flagged_z,im_n_cells,im_raw_cells,image,stains,cell_line,parent,treatment,czi_id
2,2,21.0,0.0,21.0,122.0,0.0,122.0,1.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,2.0,LC3-p62,dp62,HEK,Torin,2
3,3,28.0,0.0,28.0,79.0,0.0,79.0,2.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,2.0,LC3-p62,dp62,HEK,Torin,2
4,4,90.0,2.0,92.0,129.0,3.0,132.0,3.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,2.0,LC3-p62,dp62,HEK,Torin,2
5,5,19.0,0.0,19.0,12.0,0.0,12.0,1.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,3.0,LC3-p62,dp62,HEK,Torin,2
6,6,17.0,0.0,17.0,32.0,0.0,32.0,2.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,3.0,LC3-p62,dp62,HEK,Torin,2
7,7,15.0,0.0,15.0,18.0,0.0,18.0,3.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,3.0,LC3-p62,dp62,HEK,Torin,2
8,8,19.0,0.0,19.0,41.0,0.0,41.0,4.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,3.0,LC3-p62,dp62,HEK,Torin,2
9,9,7.0,1.0,8.0,48.0,1.0,49.0,1.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,4.0,LC3-p62,dp62,HEK,Torin,2
10,10,6.0,0.0,6.0,33.0,0.0,33.0,2.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,4.0,LC3-p62,dp62,HEK,Torin,2
11,11,23.0,0.0,23.0,44.0,0.0,44.0,3.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,4.0,LC3-p62,dp62,HEK,Torin,2
12,12,28.0,2.0,30.0,39.0,2.0,41.0,4.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,4.0,LC3-p62,dp62,HEK,Torin,2
13,13,39.0,2.0,41.0,101.0,2.0,103.0,1.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,dp62,HEK,Torin,2
14,14,11.0,0.0,11.0,54.0,0.0,54.0,2.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,dp62,HEK,Torin,2
15,15,35.0,1.0,36.0,41.0,1.0,42.0,1.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,6.0,LC3-p62,dp62,HEK,Torin,2
16,16,27.0,2.0,29.0,33.0,2.0,35.0,2.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,6.0,LC3-p62,dp62,HEK,Torin,2
17,17,19.0,3.0,22.0,21.0,3.0,24.0,3.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,6.0,LC3-p62,dp62,HEK,Torin,2
18,18,21.0,1.0,22.0,39.0,1.0,40.0,4.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,6.0,LC3-p62,dp62,HEK,Torin,2
19,19,31.0,0.0,31.0,70.0,0.0,70.0,1.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,LC3-p62,dp62,HEK,Torin,2
20,20,28.0,3.0,31.0,59.0,3.0,62.0,2.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,LC3-p62,dp62,HEK,Torin,2
21,21,10.0,1.0,11.0,55.0,1.0,56.0,1.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-p62,dp62,HEK,Torin,2
22,22,15.0,0.0,15.0,33.0,0.0,33.0,2.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-p62,dp62,HEK,Torin,2
23,23,36.0,0.0,36.0,43.0,0.0,43.0,1.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,LC3-p62,dp62,HEK,Torin,2
24,24,32.0,2.0,34.0,54.0,2.0,56.0,2.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,LC3-p62,dp62,HEK,Torin,2
25,25,20.0,1.0,21.0,52.0,1.0,53.0,1.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,10.0,LC3-p62,dp62,HEK,Torin,2
26,26,17.0,1.0,18.0,65.0,1.0,66.0,2.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,10.0,LC3-p62,dp62,HEK,Torin,2
0,0,5.0,15.0,20.0,17.0,17.0,34.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,4.0,5.0,1.0,LC3-p62,WT,HEK,No Torin,4
1,1,7.0,7.0,14.0,7.0,7.0,14.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,4.0,5.0,1.0,LC3-p62,WT,HEK,No Torin,4
2,2,6.0,10.0,16.0,19.0,10.0,29.0,3.0,LC3-p62_HEK_WT_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,4.0,5.0,1.0,LC3-p62,WT,HEK,No Torin,4
3,3,17.0,10.0,27.0,9.0,9.0,18.0,4.0,LC3-p62_HEK_WT_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,4.0,5.0,1.0,LC3-p62,WT,HEK,No Torin,4
4,4,12.0,8.0,20.0,28.0,8.0,36.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,2.0,LC3-p62,WT,HEK,No Torin,4
5,5,11.0,6.0,17.0,15.0,6.0,21.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,2.0,LC3-p62,WT,HEK,No Torin,4
6,6,2.0,2.0,4.0,21.0,2.0,23.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,1.0,4.0,5.0,3.0,LC3-p62,WT,HEK,No Torin,4
7,7,21.0,10.0,31.0,14.0,11.0,25.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,1.0,4.0,5.0,3.0,LC3-p62,WT,HEK,No Torin,4
8,8,0.0,1.0,1.0,7.0,1.0,8.0,3.0,LC3-p62_HEK_WT_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,1.0,4.0,5.0,3.0,LC3-p62,WT,HEK,No Torin,4
9,9,17.0,13.0,30.0,8.0,13.0,21.0,4.0,LC3-p62_HEK_WT_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,1.0,4.0,5.0,3.0,LC3-p62,WT,HEK,No Torin,4
10,10,18.0,14.0,32.0,34.0,14.0,48.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,3.0,4.0,4.0,LC3-p62,WT,HEK,No Torin,4
11,11,2.0,7.0,9.0,28.0,7.0,35.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,3.0,4.0,4.0,LC3-p62,WT,HEK,No Torin,4
12,12,18.0,15.0,33.0,42.0,13.0,55.0,3.0,LC3-p62_HEK_WT_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,3.0,4.0,4.0,LC3-p62,WT,HEK,No Torin,4
13,13,11.0,6.0,17.0,10.0,6.0,16.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,5.0,LC3-p62,WT,HEK,No Torin,4
14,14,32.0,35.0,67.0,45.0,36.0,81.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,6.0,LC3-p62,WT,HEK,No Torin,4
15,15,5.0,6.0,11.0,8.0,6.0,14.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_4_AiryscanProcessing.czi,1.0,1.0,1.0,1.0,7.0,LC3-p62,WT,HEK,No Torin,4
16,16,10.0,7.0,17.0,2.0,7.0,9.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,8.0,LC3-p62,WT,HEK,No Torin,4
17,17,13.0,2.0,15.0,5.0,2.0,7.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,1.0,2.0,4.0,9.0,LC3-p62,WT,HEK,No Torin,4
18,18,9.0,3.0,12.0,10.0,3.0,13.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,1.0,2.0,4.0,9.0,LC3-p62,WT,HEK,No Torin,4
19,19,3.0,3.0,6.0,2.0,3.0,5.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,10.0,LC3-p62,WT,HEK,No Torin,4
20,20,9.0,4.0,13.0,7.0,5.0,12.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,10.0,LC3-p62,WT,HEK,No Torin,4
0,0,32.0,0.0,32.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dATG7,HEK,Torin,3
1,1,18.0,0.0,18.0,1.0,0.0,1.0,2.0,LC3-p62_HEK_dATG7_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dATG7,HEK,Torin,3
2,2,11.0,0.0,11.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,7.0,7.0,2.0,LC3-p62,dATG7,HEK,Torin,3
3,3,10.0,0.0,10.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dATG7_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,7.0,7.0,2.0,LC3-p62,dATG7,HEK,Torin,3
4,4,15.0,0.0,15.0,0.0,0.0,0.0,3.0,LC3-p62_HEK_dATG7_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,7.0,7.0,2.0,LC3-p62,dATG7,HEK,Torin,3
5,5,18.0,0.0,18.0,0.0,0.0,0.0,4.0,LC3-p62_HEK_dATG7_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,7.0,7.0,2.0,LC3-p62,dATG7,HEK,Torin,3
6,6,33.0,0.0,33.0,0.0,0.0,0.0,5.0,LC3-p62_HEK_dATG7_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,7.0,7.0,2.0,LC3-p62,dATG7,HEK,Torin,3
7,7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,LC3-p62_HEK_dATG7_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,7.0,7.0,2.0,LC3-p62,dATG7,HEK,Torin,3
8,8,18.0,0.0,18.0,0.0,0.0,0.0,7.0,LC3-p62_HEK_dATG7_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,7.0,7.0,2.0,LC3-p62,dATG7,HEK,Torin,3
9,9,31.0,0.0,31.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,LC3-p62,dATG7,HEK,Torin,3
10,10,24.0,0.0,24.0,1.0,0.0,1.0,2.0,LC3-p62_HEK_dATG7_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,LC3-p62,dATG7,HEK,Torin,3
11,11,18.0,0.0,18.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,dATG7,HEK,Torin,3
12,12,26.0,0.0,26.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dATG7_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,dATG7,HEK,Torin,3
13,13,34.0,0.0,34.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,5.0,LC3-p62,dATG7,HEK,Torin,3
14,14,20.0,0.0,20.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dATG7_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,dATG7,HEK,Torin,3
15,15,25.0,0.0,25.0,1.0,0.0,1.0,2.0,LC3-p62_HEK_dATG7_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,dATG7,HEK,Torin,3
16,16,21.0,0.0,21.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,LC3-p62,dATG7,HEK,Torin,3
17,17,10.0,0.0,10.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dATG7_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,LC3-p62,dATG7,HEK,Torin,3
18,18,24.0,0.0,24.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,8.0,LC3-p62,dATG7,HEK,Torin,3
19,19,57.0,0.0,57.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,LC3-p62,dATG7,HEK,Torin,3
20,20,28.0,0.0,28.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dATG7_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,LC3-p62,dATG7,HEK,Torin,3
21,21,19.0,0.0,19.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,10.0,LC3-p62,dATG7,HEK,Torin,3
22,22,26.0,0.0,26.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dATG7_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,10.0,LC3-p62,dATG7,HEK,Torin,3
0,0,9.0,20.0,29.0,25.0,18.0,43.0,1.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,WT,HEK,Torin,1
1,1,8.0,28.0,36.0,40.0,26.0,66.0,2.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,WT,HEK,Torin,1
2,2,9.0,31.0,40.0,79.0,34.0,113.0,1.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,2.0,LC3-p62,WT,HEK,Torin,1
3,3,6.0,11.0,17.0,36.0,12.0,48.0,2.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,2.0,LC3-p62,WT,HEK,Torin,1
4,4,9.0,5.0,14.0,40.0,4.0,44.0,3.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,2.0,LC3-p62,WT,HEK,Torin,1
5,5,26.0,39.0,65.0,117.0,39.0,156.0,4.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,2.0,LC3-p62,WT,HEK,Torin,1
6,6,29.0,35.0,64.0,102.0,37.0,139.0,5.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,2.0,LC3-p62,WT,HEK,Torin,1
7,7,10.0,6.0,16.0,9.0,8.0,17.0,1.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,LC3-p62,WT,HEK,Torin,1
8,8,5.0,5.0,10.0,18.0,6.0,24.0,2.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,LC3-p62,WT,HEK,Torin,1
9,9,9.0,11.0,20.0,21.0,11.0,32.0,1.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,WT,HEK,Torin,1
10,10,2.0,9.0,11.0,23.0,9.0,32.0,2.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,WT,HEK,Torin,1
11,11,24.0,37.0,61.0,105.0,37.0,142.0,1.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,WT,HEK,Torin,1
12,12,6.0,11.0,17.0,54.0,10.0,64.0,2.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,WT,HEK,Torin,1
13,13,10.0,7.0,17.0,16.0,7.0,23.0,1.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,WT,HEK,Torin,1
14,14,15.0,5.0,20.0,16.0,5.0,21.0,2.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,WT,HEK,Torin,1
15,15,7.0,10.0,17.0,49.0,9.0,58.0,1.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,LC3-p62,WT,HEK,Torin,1
16,16,15.0,15.0,30.0,65.0,15.0,80.0,2.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,LC3-p62,WT,HEK,Torin,1
17,17,1.0,16.0,17.0,35.0,17.0,52.0,1.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,8.0,LC3-p62,WT,HEK,Torin,1
18,18,4.0,13.0,17.0,18.0,12.0,30.0,2.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,8.0,LC3-p62,WT,HEK,Torin,1
19,19,11.0,15.0,26.0,42.0,14.0,56.0,1.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,1.0,2.0,9.0,LC3-p62,WT,HEK,Torin,1
20,20,6.0,6.0,12.0,18.0,5.0,23.0,1.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,3.0,2.0,10.0,LC3-p62,WT,HEK,Torin,1
21,21,1.0,3.0,4.0,36.0,3.0,39.0,2.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,3.0,2.0,10.0,LC3-p62,WT,HEK,Torin,1
22,22,14.0,19.0,33.0,66.0,19.0,85.0,3.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,3.0,2.0,10.0,LC3-p62,WT,HEK,Torin,1
0,0,19.0,26.0,45.0,19.0,28.0,47.0,1.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dVPS37A,HEK,Torin,4
1,1,9.0,22.0,31.0,28.0,24.0,52.0,2.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dVPS37A,HEK,Torin,4
2,2,18.0,13.0,31.0,14.0,11.0,25.0,1.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,1.0,2.0,2.0,LC3-p62,dVPS37A,HEK,Torin,4
3,3,12.0,32.0,44.0,18.0,33.0,51.0,1.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_4_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,3.0,LC3-p62,dVPS37A,HEK,Torin,4
4,4,20.0,24.0,44.0,17.0,25.0,42.0,2.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_4_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,3.0,LC3-p62,dVPS37A,HEK,Torin,4
5,5,11.0,47.0,58.0,42.0,47.0,89.0,1.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_4_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,4.0,LC3-p62,dVPS37A,HEK,Torin,4
6,6,6.0,21.0,27.0,18.0,21.0,39.0,2.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_4_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,4.0,LC3-p62,dVPS37A,HEK,Torin,4
7,7,23.0,54.0,77.0,42.0,54.0,96.0,1.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,5.0,LC3-p62,dVPS37A,HEK,Torin,4
8,8,18.0,47.0,65.0,42.0,44.0,86.0,1.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_4_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,6.0,LC3-p62,dVPS37A,HEK,Torin,4
9,9,5.0,16.0,21.0,14.0,16.0,30.0,2.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_4_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,6.0,LC3-p62,dVPS37A,HEK,Torin,4
10,10,13.0,7.0,20.0,4.0,7.0,11.0,1.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,7.0,LC3-p62,dVPS37A,HEK,Torin,4
11,11,4.0,15.0,19.0,12.0,15.0,27.0,2.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,7.0,LC3-p62,dVPS37A,HEK,Torin,4
12,12,26.0,17.0,43.0,3.0,17.0,20.0,3.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,7.0,LC3-p62,dVPS37A,HEK,Torin,4
13,13,7.0,19.0,26.0,23.0,19.0,42.0,1.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-p62,dVPS37A,HEK,Torin,4
14,14,12.0,35.0,47.0,34.0,34.0,68.0,2.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-p62,dVPS37A,HEK,Torin,4
15,15,10.0,20.0,30.0,24.0,21.0,45.0,1.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,3.0,4.0,9.0,LC3-p62,dVPS37A,HEK,Torin,4
16,16,33.0,84.0,117.0,33.0,82.0,115.0,2.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,3.0,4.0,9.0,LC3-p62,dVPS37A,HEK,Torin,4
17,17,11.0,22.0,33.0,17.0,24.0,41.0,3.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,3.0,4.0,9.0,LC3-p62,dVPS37A,HEK,Torin,4
18,18,9.0,40.0,49.0,60.0,41.0,101.0,1.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,10.0,LC3-p62,dVPS37A,HEK,Torin,4
0,0,2.0,55.0,57.0,53.0,51.0,104.0,1.0,LC3-p62_HEK_dTMEM_Torin_10Pos_2_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,1.0,LC3-p62,dTMEM,HEK,Torin,2
1,1,1.0,43.0,44.0,83.0,43.0,126.0,2.0,LC3-p62_HEK_dTMEM_Torin_10Pos_2_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,1.0,LC3-p62,dTMEM,HEK,Torin,2
2,2,3.0,61.0,64.0,124.0,64.0,188.0,1.0,LC3-p62_HEK_dTMEM_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,2.0,LC3-p62,dTMEM,HEK,Torin,2
3,3,2.0,68.0,70.0,135.0,72.0,207.0,2.0,LC3-p62_HEK_dTMEM_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,2.0,LC3-p62,dTMEM,HEK,Torin,2
4,4,13.0,136.0,149.0,160.0,137.0,297.0,1.0,LC3-p62_HEK_dTMEM_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,3.0,LC3-p62,dTMEM,HEK,Torin,2
5,5,5.0,59.0,64.0,58.0,58.0,116.0,1.0,LC3-p62_HEK_dTMEM_Torin_10Pos_2_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,4.0,LC3-p62,dTMEM,HEK,Torin,2
6,6,9.0,58.0,67.0,68.0,59.0,127.0,2.0,LC3-p62_HEK_dTMEM_Torin_10Pos_2_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,4.0,LC3-p62,dTMEM,HEK,Torin,2
7,7,3.0,82.0,85.0,146.0,84.0,230.0,3.0,LC3-p62_HEK_dTMEM_Torin_10Pos_2_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,4.0,LC3-p62,dTMEM,HEK,Torin,2
8,8,6.0,68.0,74.0,110.0,73.0,183.0,1.0,LC3-p62_HEK_dTMEM_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,dTMEM,HEK,Torin,2
9,9,4.0,44.0,48.0,95.0,44.0,139.0,2.0,LC3-p62_HEK_dTMEM_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,dTMEM,HEK,Torin,2
10,10,6.0,48.0,54.0,102.0,48.0,150.0,1.0,LC3-p62_HEK_dTMEM_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,6.0,LC3-p62,dTMEM,HEK,Torin,2
